time,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],rain_[m/hr],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-05 22:00:00,20.93,0.0,12.1,0.1019,0.0,1.6999744498079965,23.093099733333332,0.074,0.0,353.5461410847648,-425.0388235992957,-141.0767413469718,-12.597982102882437,-225.16740596438513
2025-07-05 23:00:00,19.63,0.0,12.6,0.1088,0.0,1.6000153311765486,22.994079199999998,0.074,0.0,349.66041407573675,-424.47101579908804,-137.34789045173093,-19.90157020639247,-232.0600623814747
2025-07-06 00:00:00,18.93,0.0,12.2,0.1435,0.0,1.5000534023827288,22.895079199999998,0.074,0.0,345.36718073888443,-423.90389465437937,-138.9570838463163,-23.37898408300043,-240.87278184481167
2025-07-06 01:00:00,18.13,0.0,12.4,0.2063,0.0,1.1,22.796079199999998,0.074,0.0,343.80344570389707,-423.33734198288823,-126.5978498373032,-25.666301314976195,-231.79804743127056
2025-07-06 02:00:00,17.43,0.0,12.6,0.2778,0.0,0.9000256551898951,22.7220592,0.074,0.0,343.40257592601546,-422.9141148965597,-120.6138993154879,-28.334182175562724,-228.45962046159485
2025-07-06 03:00:00,17.33,0.0,12.6,0.3443,0.0,0.6999681207026504,22.648059200000002,0.074,0.0,345.3277856088922,-422.49131945338786,-113.8511197570508,-27.10041536999469,-218.11506897154115
2025-07-06 04:00:00,16.83,4.0,12.7,0.4012,0.0,0.6999681207026504,22.5740592,0.074,3.6341275956967727,345.8567233531271,-422.0688410970778,-113.88331877375145,-29.72619427795829,-216.18750319996363
2025-07-06 05:00:00,16.93,69.0,13.1,0.4475,0.0,0.5999933082960176,22.54935306666667,0.074,62.776222222222216,350.116245462206,-421.927860233766,-107.14688549405015,-28.211983492785603,-144.39426153617356
2025-07-06 06:00:00,18.73,205.0,14.2,0.4841,0.0,0.4,22.5246864,0.074,186.7258572465202,364.7549745349932,-421.78713981604307,-86.70452741504758,-16.76628645736454,26.22287809305823
2025-07-06 07:00:00,20.53,321.0,13.7,0.4965,0.0,0.599999099999325,22.500019733333332,0.074,292.50412437645497,372.3359076639584,-421.64645460081965,-88.21067233089188,-8.553951356553323,146.4289537521485
2025-07-06 08:00:00,21.83,493.0,15.0,0.5031,0.0,0.999998499998875,22.6828536,0.074,449.3336176097268,384.08098275652475,-422.69007608069165,-87.67866324341976,-3.974494271096081,319.07136677104404
2025-07-06 09:00:00,23.93,734.0,15.3,0.5034,0.0,1.699950922821009,22.8658536,0.074,668.9942605906722,395.86947518585833,-423.73658460627627,-98.33756770852784,5.559135846919971,548.3487193086465
